transaction_id,amount_rs,error_reason,attempts_last_hour,decision_type,recovery_action,source,recovered,reasoning,timestamp
pay_J9H9fGKUds7Wat,1847.38,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824964
pay_oWndEfPoBoBxvF,1767.38,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824998
pay_rabJKMOMb55qZ0,1721.32,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825040
pay_ICCpBR6op1nTIX,1644.42,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825082
pay_SvqYbglhzCiZqb,12320.94,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825121
pay_Xta37jvWW1Nr8L,815.44,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.825159
pay_QcEnkzSZ979enG,348.59,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825198
pay_rb95eqk78TdqZv,4219.3,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825246
pay_ualB0zcZFxHod0,509.08,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825303
pay_j2DPz2wmkHYdF7,5073.02,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825348
pay_foAI30FAV1jafK,96.5,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.825388
pay_Y1h0k3nCd7IM79,146.47,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825428
pay_Lo7osENXxLXCzu,1166.07,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,False,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.825465
pay_xJB2oFwA3bY9Fx,412.17,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.825504
pay_VZ2GeflZpg2Ipx,971.66,emi_not_supported,2,auto_recovery_attempted,suggest_alt_method,rule_based,False,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.825544
pay_NWZgaZX5ZC8H8H,424.48,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.825582
pay_M1FGYkFKlxEig8,3138.71,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.825620
pay_Vbh1R7tiQkO9YG,3213.13,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.825658
pay_3N9hxGoA9XqEzv,1712.49,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.825696
pay_TozEdD5um7H42R,1754.81,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825733
pay_N8jpontcuHBCrV,2676.23,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825767
pay_OMpkgPgUYiKwiB,143.68,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825806
pay_yGjspTHYxAx46G,5483.66,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.825845
pay_wtO5xACFy9qHAa,6266.67,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,False,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.825879
pay_0sCGwisL5cN5jb,501.08,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825920
pay_TB6xEGnAmLfRBz,1041.6,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.825960
pay_k4dZYwAJmud1Lg,3427.95,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.825998
pay_id8PJaW2ScOh7H,554.27,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.826042
pay_HvIGwiIAnA25ax,2371.36,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.826087
pay_lfjGFeCwJEx7T9,6850.89,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826126
pay_i9jRNzCf8bkRks,8070.71,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826163
pay_k4X4vamlRZYhWj,808.98,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.826200
pay_nxYviHYkmTbE8j,371.21,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826255
pay_FTSfHJihrqZWUw,440.79,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826314
pay_b69dfcVb9L9TeB,601.86,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826355
pay_wcXtRTBF2BCseZ,893.24,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826393
pay_MVm2hzLeu8Kr22,3171.18,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826435
pay_wU5yxi7SkNPXXG,1524.3,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826472
pay_hy5vnPuVj7Yye2,1264.2,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826512
pay_HlhQrQCk89PVqO,2737.88,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826552
pay_i7n1pOBLZJhc4n,2223.5,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826594
pay_2h93gC4b9xpcHN,421.8,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826630
pay_HeCqBasKkcslKp,4052.9,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826671
pay_U8dj7gEQ4rwQ8t,356.33,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826708
pay_MOXN0ZPilYyCkd,654.04,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.826752
pay_bCIh3e0nPapO2J,3305.67,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826792
pay_QE0Hpsznxpd0xK,1160.9,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.826828
pay_WO0hcRUdAeCHBe,1150.31,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.826865
pay_rdSxYArHbUuBC6,392.4,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826906
pay_dcgetZYWIpMzmU,337.89,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.826941
pay_cOCSWYyqwDhT22,3242.31,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.826976
pay_XT0OvSZE9qG7qI,378.33,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827013
pay_X55WM8ygiOtPrS,1806.04,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.827060
pay_SUdEuGahQjxLzB,1828.54,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827099
pay_QDfb6udvqQaJCe,1449.46,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.827138
pay_l1dm8owiwmqEQ6,500.35,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.827196
pay_0jAi1v5BJedP8s,1141.6,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827255
pay_cvK1OnfEOELHsq,301.08,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.827314
pay_38NO8o6XVVC4gO,482.36,wallet_service_down,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.827358
pay_Tl6In5a4HG7jLa,1569.64,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827396
pay_yibMYocKhriUQT,346.09,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827437
pay_OfRBUEL10I8CnE,2706.61,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827477
pay_C75QpV9zVrYCkv,4823.35,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827516
pay_hnzoH6EmjCfjLT,249.9,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827557
pay_R3BlRNXqKvqo93,4455.8,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.827608
pay_dccHqbU2tYBPsq,3043.71,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827647
pay_PyzG86Rbi8Xja1,1672.85,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827685
pay_K3fY9KQnJMnS6S,779.98,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.827723
pay_L98InJwCI7ahVK,287.54,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827761
pay_wwuXrNr1IaK9D1,5706.51,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.827797
pay_PwHLclJevn4vnT,1894.62,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827835
pay_Jy6rVqyvGclH5n,4468.46,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.827872
pay_M9EJ9t6aUTQlfF,1007.19,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.827909
pay_Orz7rXaLb5Eb37,434.61,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.827947
pay_OZZkaAmSIFangA,3556.69,emi_not_supported,2,auto_recovery_attempted,suggest_alt_method,rule_based,False,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.827984
pay_V7YppsdVV0QAss,1614.37,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.828021
pay_DLMw5IDxK2RYm0,1895.84,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.828066
pay_WwuB2BMSHD5s8F,3663.8,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.828106
pay_iLoEEbBRhAXNvu,1950.7,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.828145
pay_PnKtzvqaud1AL9,1549.8,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.828181
pay_4RNwTwcvyAY4Rk,1253.51,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.828265
pay_ltawn07DIjaqBy,1009.87,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.828318
pay_7yJRTNUVoLeJrt,1647.53,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.828362
pay_u0vGPDGu8IoaQ2,4513.67,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.828404
